Parent_1_Crop,Parent_2_Crop,Hybrid_Crop,Parent_1_A,Parent_1_T,Parent_1_G,Parent_1_C,Parent_2_A,Parent_2_T,Parent_2_G,Parent_2_C,GC_Content (%),SNP_Count,Yield_Potential (kg/ha),Drought_Resistance_Score,Disease_Resistance_Score
Pearl Millet,Teff,Teff,0.21921851122646246,0.07883801484104105,0.4845872196874674,0.21735625424502913,0.3881310488629304,0.1627556658880531,0.31201256810840183,0.13710071714061467,61.92114088674587,617,4050.3958062602333,2,3
Pearl Millet,Finger Millet,Sorghum,0.0960045099076296,0.1407336474459496,0.042486121715182554,0.7207757209312383,0.1301254514481019,0.10177439503761718,0.6122785124091759,0.15582164110510507,43.24952299337346,1522,3915.1849898982978,4,4
Teff,Pearl Millet,Quinoa,0.12975723715065587,0.101312946573508,0.0825960962936664,0.6863337199821696,0.42448133215319495,0.25198636865392704,0.08641196427066326,0.2371203349222147,63.554843875724,3480,1733.529499493241,5,9
Pearl Millet,Finger Millet,Quinoa,0.20895292953411315,0.6356870574693656,0.13727222064568412,0.018087792350837188,0.21338138881429175,0.23009604143569057,0.46526813678572415,0.09125443296429335,60.804005618599184,1724,2521.1494866198323,2,7
Pearl Millet,Teff,Buckwheat,0.24028800719592622,0.0004978851660431872,0.2795363636678912,0.4796777439701394,0.4761631901274504,0.2186797244323758,0.19005570378595416,0.11510138165421963,47.274571304301574,2162,1963.2033414712398,2,7
Teff,Teff,Quinoa,0.12329156362908553,0.0031770988436503732,0.3295143904730043,0.5440169470542597,0.43137497005693304,0.18314399502701312,0.17792666313822525,0.20755437177782868,51.73906839243558,3407,3715.7790683793432,3,5
Finger Millet,Teff,Teff,0.01744527512885085,0.1390893596018244,0.729139878709513,0.1143254865598116,0.03262896265940787,0.09987359106831717,0.4814514580018777,0.38604598827039727,32.51101243292517,4880,1793.3948103695604,4,6
Pearl Millet,Teff,Quinoa,0.03800978358920477,0.02337662472048939,0.08095628823703394,0.857657303453272,0.061741575170546986,0.23134315894299154,0.7002018199496389,0.006713445936822438,59.932332295916716,4021,1071.0700882250324,8,3
Teff,Pearl Millet,Finger Millet,0.23428993523320019,0.0399995935381706,0.15019854057762072,0.5755119306510084,0.19037048195358433,0.030746556278994842,0.1361206033688628,0.642762358398558,68.76977379929951,1929,4875.420100851043,5,4
Pearl Millet,Finger Millet,Fonio,0.34176047424171085,0.23255077808738056,0.08673167254069714,0.3389570751302114,0.20984901176657886,0.41568324896687353,0.16788964599238582,0.20657809327416177,63.59060633578219,845,4698.262079317437,1,9
Pearl Millet,Teff,Amaranth,0.44118274444981337,0.16688076126109688,0.049501768975763714,0.34243472531332597,0.09790041811408545,0.2014959346767482,0.2530594680182922,0.447544179190874,69.59208442949976,1995,2895.613783940831,7,10
Finger Millet,Finger Millet,Buckwheat,0.6176257497914454,0.060396249854617765,0.04061716939198808,0.2813608309619489,0.014718542601127566,0.18660129271743803,0.5822879975427392,0.21639216713869525,57.23058630674002,1849,3639.654854154336,2,10
Teff,Pearl Millet,Teff,0.3530613078820926,0.31877381721951614,0.32725823803514,0.0009066368632512909,0.23507690958407634,0.005289154524482329,0.2235998856031154,0.5360340502883261,41.61263453975885,2555,2022.7127168353109,5,3
Pearl Millet,Pearl Millet,Finger Millet,0.10988912714270557,0.12226706797024992,0.7416867314463791,0.0261570734406655,0.11601161125208309,0.06339907360015963,0.49630342126378835,0.324285893883969,40.830068723756185,2117,3911.1447499110536,3,7
Teff,Finger Millet,Pearl Millet,0.42942891614283746,0.20245348029544577,0.14282188063267137,0.22529572292904537,0.24762084044762725,0.123594284599485,0.10103007660686009,0.5277547983460277,35.21095812360879,2854,1503.2451157320406,8,2
Teff,Pearl Millet,Quinoa,0.3374342474372033,0.07973342786619284,0.5657925295812533,0.01703979511535066,0.3415638495666993,0.2851905654639482,0.3399344944948494,0.033311090474503056,51.933857359208424,3941,4695.421174555525,9,6
Finger Millet,Pearl Millet,Fonio,0.017576490517286054,0.017799401295093973,0.6548082512983779,0.309815856889242,0.10059415129400295,0.4933262119830015,0.2852044483024313,0.12087518842056426,62.63808570201504,2957,1328.6648798193282,9,4
Teff,Teff,Finger Millet,0.05357558144235391,0.7163659250455484,0.1503482724688173,0.07971022104328052,0.09224182392731389,0.717127440940281,0.07047422556682527,0.12015650956557979,59.2285269924703,3083,1923.5186677804102,3,9
Finger Millet,Finger Millet,Pearl Millet,0.8368065218957245,0.007266403187276633,0.0780209143847654,0.07790616053223341,0.4685837687209104,0.3258800740616103,0.10305918489341354,0.10247697232406594,35.51058229373523,2427,1626.404482065301,4,2
Teff,Pearl Millet,Sorghum,0.47215174582533415,0.08092015305856048,0.2617921393666683,0.185135961749437,0.015123382953943618,0.2665979345555765,0.6720646392411277,0.04621404324935211,54.92881403181931,2908,4430.543992222716,1,6
Pearl Millet,Finger Millet,Teff,0.29568129262041654,0.08325103990554132,0.5548863460203742,0.06618132145366784,0.2281890703583946,0.6032293302499979,0.11976522406900877,0.04881637532259871,35.034349095420446,1109,2426.3872857511947,9,4
Pearl Millet,Pearl Millet,Amaranth,0.23573688922525216,0.40075314127473205,0.03163947171379661,0.3318704977862192,0.17133527665385379,0.08752119236089646,0.6102939661630985,0.13084956482215138,61.40510200021312,2107,3737.7034981061506,1,10
Teff,Finger Millet,Fonio,0.34902576323355683,0.06782035934559007,0.14571599168122057,0.4374378857396326,0.09515680065230521,0.5327982717552594,0.05050062415408012,0.32154430343835516,53.22644788386711,3467,2683.980500036757,10,8
Teff,Teff,Teff,0.13055787022680135,0.023572758032580347,0.5239148363512247,0.3219545353893936,0.18039664899946994,0.26037202901438233,0.3310999618311673,0.2281313601549804,44.98300018924709,2713,1970.8205547892835,10,10
Pearl Millet,Pearl Millet,Quinoa,0.14706679107721027,0.1216707447381546,0.6694732929710938,0.06178917121354134,0.42662588146189173,0.06353545045306862,0.44350225705859625,0.0663364110264434,61.917032575552106,4313,1260.8069982022703,1,9
Pearl Millet,Finger Millet,Quinoa,0.3345429710006542,0.04481394186529211,0.17698035359763803,0.44366273353641567,0.09135361001614023,0.8083514267954756,0.010818325670945681,0.0894766375174386,43.63936510108608,3165,3216.0981131659582,10,3
Teff,Pearl Millet,Fonio,0.014532671501168482,0.6536799925407606,0.18536751968418233,0.1464198162738885,0.037758610814014736,0.2137171227734128,0.6132987423945074,0.1352255240180651,58.58054090980511,1375,4674.621555807669,3,4
Finger Millet,Pearl Millet,Quinoa,0.11979751862519293,0.6663352315404294,0.02735655608468224,0.18651069374969528,0.07816097232157891,0.2352819626410502,0.593101723902578,0.09345534113479298,32.38345932840998,2096,4624.0654163722165,8,4
Teff,Teff,Teff,0.021261633014431534,0.04808358399964694,0.6321834737237669,0.2984713092621545,0.2743615956238823,0.24453089810401904,0.473678781082393,0.007428725189705925,40.831071390873625,4907,2317.2340476383883,10,3
Teff,Finger Millet,Fonio,0.1523364178809025,0.5879653937498588,0.24507111689490288,0.014627071474335899,0.5714967497014135,0.05068706300164481,0.1420669289738396,0.23574925832310203,36.224746549323264,1517,4571.400133656518,6,5
Teff,Teff,Buckwheat,0.5260459027618876,0.34780084216175944,0.020630639083522504,0.10552261599283042,0.13248401488902906,0.5006855119206395,0.35304451435430284,0.013785958836028648,50.80354643408879,1022,2998.87867867965,3,3
Pearl Millet,Pearl Millet,Sorghum,0.5467944308078533,0.0466721974362596,0.023350240760510003,0.38318313099537704,0.1824675568589882,0.5566504764411694,0.1216000058178796,0.13928196088196282,54.42641010468039,2760,2740.87969174111,7,7
Pearl Millet,Pearl Millet,Finger Millet,0.031725793090731494,0.05161664309967896,0.15032021184956967,0.7663373519600197,0.04555513041054089,0.18991691154712934,0.6784670365387167,0.0860609215036132,50.623240811478,2622,2980.838348086184,3,6
Teff,Pearl Millet,Buckwheat,0.4626940831967472,0.08294890149501098,0.3324733343620572,0.12188368094618457,0.28730090317694357,0.29856750766057083,0.17899064365759432,0.23514094550489123,38.62664700727269,1839,2762.3295478272626,1,6
Teff,Finger Millet,Teff,0.182007921447174,0.054415783476647515,0.6687301672331403,0.09484612784303828,0.0930039450376073,0.2560013638433097,0.05624706503315242,0.5947476260859305,38.002798785203815,1343,1451.0787351505603,10,8
Pearl Millet,Finger Millet,Fonio,0.06700554839110283,0.6915929743950175,0.1540863363176251,0.08731514089625463,0.07151144566807498,0.26053629286295765,0.18690230488646026,0.48104995658250704,42.837028926349255,2739,4746.252019668487,9,4
Finger Millet,Pearl Millet,Finger Millet,0.24771136400003188,0.3511430032466276,0.29574854147006785,0.10539709128327268,0.07862171460918206,0.4920276349534507,0.3351462631114199,0.09420438732594738,51.51697940318143,4672,1590.8530340145442,2,4
Pearl Millet,Pearl Millet,Buckwheat,0.21594503514451896,0.38404599477034307,0.026024121996353306,0.37398484808878474,0.12539218616339176,0.41713029640753696,0.018454703742138475,0.4390228136869328,58.532559307507,1539,2227.4852194439254,9,6
Pearl Millet,Pearl Millet,Quinoa,0.16429129162573727,0.11997649407094613,0.480499243711189,0.2352329705921277,0.5350308804835262,0.08441247361544298,0.26522320084754136,0.1153334450534895,40.000631767984274,1526,1512.6749776406177,5,10
Finger Millet,Teff,Quinoa,0.556397395768452,0.13705918253407687,0.3045501263901343,0.0019932953073367797,0.10537104823389774,0.030229484498697605,0.4761694551866187,0.38823001208078584,45.69625293390416,3496,2004.242958630466,3,10
Teff,Teff,Finger Millet,0.5214628079405697,0.09427195801046355,0.1551168320882728,0.229148401960694,0.0008957967086230556,0.7708679931107525,0.10767479027325108,0.12056141990737336,42.66178450833452,3675,2299.3977553023715,3,1
Teff,Finger Millet,Quinoa,0.5227470823752459,0.3925377122047621,0.0009942385716250628,0.08372096684836682,0.5186019665868258,0.05558816539170872,0.36094773734023333,0.06486213068123207,50.38598420250307,859,2138.989120477856,9,4
Teff,Teff,Finger Millet,0.5635980644253971,0.12839608285360946,0.22091391444710487,0.0870919382738887,0.3389499179155256,0.19979497324016518,0.25801716086906673,0.20323794797524244,54.64210794473357,1078,4481.3515152825585,10,10
Finger Millet,Finger Millet,Fonio,0.2889391861279178,0.32323887375734267,0.11469380682176042,0.2731281332929791,0.08157585147480845,0.7401162432481678,0.09178899464401752,0.08651891063300622,42.26552575697497,4193,1180.9274556660703,3,6
Teff,Finger Millet,Finger Millet,0.16073472547266884,0.20870313779986183,0.4941803976564276,0.13638173907104179,0.280101980389034,0.6604448273955166,0.05352431778954655,0.0059288744259027686,58.80124062305028,956,1345.4609362375008,5,10
Finger Millet,Finger Millet,Sorghum,0.20013354685234808,0.6285734338360315,0.09993780357265172,0.07135521573896877,0.04294807553826906,0.038028955130952426,0.24895673085241593,0.6700662384783627,35.08936363088068,2977,3185.854367709879,5,1
Teff,Finger Millet,Finger Millet,0.20306821833936078,0.05727245449040463,0.6662858334642004,0.07337349370603398,0.36359396002207894,0.06689144050882385,0.2955937051404341,0.27392089432866296,52.47012390802726,2695,4485.682619559033,1,2
Pearl Millet,Finger Millet,Pearl Millet,0.25221794765199446,0.23132506466258418,0.39838580763996245,0.11807118004545902,0.04120455432291733,0.5985844188778618,0.028766275984808947,0.3314447508144117,61.49835780610587,526,4334.009302996508,10,8
Teff,Finger Millet,Pearl Millet,0.11516672696775337,0.40216670618218214,0.09728664209827884,0.38537992475178573,0.5308995811946461,0.1974830945070857,0.03949877303329284,0.23211855126497535,62.16907929950988,2799,4081.3691193073564,10,9
Finger Millet,Teff,Pearl Millet,0.3795020524775234,0.3035031898383631,0.23775639803371865,0.0792383596503949,0.2320485359005195,0.612622798718888,0.08609378168223712,0.06923488369835544,63.18884150920016,2851,3206.933679130111,5,10
Pearl Millet,Pearl Millet,Amaranth,0.1640062313049968,0.2635697040665432,0.10979414280619527,0.4626299218222647,0.2511060157198972,0.23495116204528446,0.42811389797385146,0.08582892426096692,48.16463481040569,2668,4382.871685539769,6,2
Teff,Teff,Sorghum,0.4587156596286994,0.3040537623714593,0.21181679080086638,0.025413787198974986,0.223296012179371,0.5028571348448615,0.14570123034723645,0.1281456226285311,46.79013139884179,3404,4266.762902285766,3,6
Finger Millet,Pearl Millet,Finger Millet,0.18279508979677844,0.3969012246146607,0.04681152311743767,0.3734921624711232,0.4180659054106434,0.07980680415952765,0.37725551271500696,0.124871777714822,51.70846560556137,854,3602.30728222056,1,8
Teff,Teff,Quinoa,0.32331534982334237,0.21538200456307868,0.2413041946884828,0.21999845092509598,0.30185074839844633,0.2804906873021174,0.08688088527618495,0.3307776790232514,48.38532467529351,4146,1918.911739450355,10,6
Pearl Millet,Pearl Millet,Fonio,0.12797874563880296,0.5943733079050908,0.03372280620900311,0.24392514024710307,0.043025254170967274,0.29416498451484335,0.4691813723556379,0.1936283889585515,69.55534289035975,1830,4813.181319576624,1,2
Finger Millet,Finger Millet,Teff,0.03343452103187432,0.06657935807810887,0.22644167709927304,0.6735444437907437,0.12198627058605357,0.06966980399556784,0.5811022039259833,0.22724172149239527,57.06447887212732,4549,2424.0364224837913,9,3
Pearl Millet,Teff,Quinoa,0.2850236986970451,0.3264752786743203,0.19398599835807007,0.19451502427056452,0.29433046283372527,0.27094746607569425,0.2700055377600987,0.1647165333304817,43.41392138924306,590,4390.154943311866,4,3
Finger Millet,Finger Millet,Sorghum,0.6241820017759437,0.07439658711875088,0.009853483867664157,0.29156792723764124,0.0017911144416255548,0.30479660030602357,0.5070685981971298,0.186343687055221,35.57147868102214,2290,3211.236389452559,8,1
Pearl Millet,Teff,Sorghum,0.3068107888329977,0.2928325720279535,0.05479347050661438,0.3455631686324344,0.18518312590544542,0.37459840201477734,0.21186943997061736,0.2283490321091599,50.60299498593315,3931,2302.2983527441047,4,7
Finger Millet,Finger Millet,Amaranth,0.1811894502485768,0.40434714860925586,0.3690435422151314,0.0454198589270358,0.08169272621869755,0.3478392673930562,0.008442810990618053,0.5620251953976282,51.63893491176104,3445,3759.9988871649302,9,4
Pearl Millet,Teff,Quinoa,0.061553375823074546,0.03458803297458722,0.30682826948401964,0.5970303217183185,0.0054882987050212315,0.17830876283598113,0.3761095970448249,0.44009334141417267,44.09532846527125,2685,2926.4592002127647,1,8
Teff,Pearl Millet,Finger Millet,0.27107140585330297,0.44254848042382566,0.20183784693651102,0.08454226678636026,0.32703044786659896,0.060833442541098876,0.5104847594173249,0.1016513501749773,30.868105871899246,2023,4900.064580402035,2,8
Finger Millet,Finger Millet,Sorghum,0.4508892840881058,0.11286033650214347,0.41506313097012937,0.021187248439621505,0.5347088588391511,0.04967244836863205,0.38250146586378864,0.0331172269284282,69.06714906721808,4651,3339.9696975282122,5,1
Pearl Millet,Teff,Amaranth,0.5644592161065006,0.24204199246458039,0.13764875445841993,0.0558500369704989,0.042070001937442515,0.2087426778302451,0.5676678462552298,0.18151947397708243,56.14295046524302,2587,3946.139474899154,3,2
Teff,Finger Millet,Fonio,0.03865799698032488,0.16456393806222466,0.721162557730964,0.07561550722648644,0.180911802839839,0.2593792786420312,0.22422203334357954,0.3354868851745503,46.339304620481236,2598,4427.374797497129,6,5
Teff,Finger Millet,Finger Millet,0.49864409247638675,0.07627082235478952,0.3096581891345466,0.11542689603427707,0.08210691241112587,0.3476658651604229,0.5284482855148677,0.04177893691358348,68.94132364569273,1545,1564.364846046105,3,6
Pearl Millet,Teff,Fonio,0.2456080842680823,0.21921908789578817,0.47535136938244615,0.05982145845368332,0.430390018737555,0.1986372552238104,0.10612368534055373,0.26484904069808096,50.403408433816885,1841,1565.7680098472374,1,7
Finger Millet,Finger Millet,Pearl Millet,0.19890724115375807,0.06317815094183228,0.6833990858603874,0.054515522044022276,0.39105282511266853,0.28238357699115635,5.782650176442261e-05,0.3265057713944108,45.327349235833125,3606,1559.6208564118945,2,6
Finger Millet,Finger Millet,Buckwheat,0.15416478280186338,0.23934941821534333,0.40933960916387246,0.19714618981892088,0.5120919587760441,0.1417024973350808,0.2896981974715121,0.056507346417362846,51.39914366164355,3858,1246.1043674865664,1,3
Finger Millet,Pearl Millet,Finger Millet,0.6227497594745782,0.21161566856008968,0.00842881104978719,0.15720576091554483,0.0009537117857030442,0.010443324489398347,0.5272828336637514,0.4613201300611473,58.631843139722406,2624,1544.3141581834775,1,8
Pearl Millet,Pearl Millet,Sorghum,0.012791453129714341,0.4989968242868787,0.24073991667091557,0.24747180591249152,0.33226784965068357,0.14044973811763864,0.45771019242050315,0.0695722198111748,31.04457346380796,4460,4383.469172241848,5,9
Pearl Millet,Finger Millet,Amaranth,0.10465008981120497,0.2814524345234381,0.14828439500083374,0.4656130806645231,0.48565533827489654,0.07574356567884706,0.06450157586134785,0.37409952018490844,54.08756350986341,1303,1928.344513423378,1,6
Teff,Teff,Amaranth,0.007689406149572907,0.5452418282000216,0.4445371191378236,0.002531646512581689,0.2687116246106019,0.16797299744129598,0.5452923748423677,0.018023003105734514,34.48856676733676,3943,3000.859093375795,8,3
